Herd,id,season_yr,distance,comparison,dyadID
Midridge,mr2009a15,2009,42316.90817,conspecific,mr2009a15-mr2009a24
Midridge,mr2009a15,2009,40720.18582,conspecific,mr2009a15-mr2009a25
Midridge,mr2009a15,2009,46849.28006,conspecific,mr2009a15-mr2009a26
Midridge,mr2009a15,2009,38747.48059,conspecific,mr2009a15-mr2009a27
Midridge,mr2009a16,2009,8659.370535,conspecific,mr2009a16-mr2009a17
Midridge,mr2009a16,2009,19141.9974,conspecific,mr2009a16-mr2009a18
Midridge,mr2009a16,2009,14583.53739,conspecific,mr2009a16-mr2009a21
Midridge,mr2009a16,2009,10989.48879,conspecific,mr2009a16-mr2009a24
Midridge,mr2009a16,2009,5990.009324,conspecific,mr2009a16-mr2009a25
Midridge,mr2009a16,2009,4873.737319,conspecific,mr2009a16-mr2009a26
Midridge,mr2009a16,2009,6138.414672,conspecific,mr2009a16-mr2009a27
Midridge,mr2009a17,2009,14535.96729,conspecific,mr2009a17-mr2009a18
Midridge,mr2009a17,2009,9488.137534,conspecific,mr2009a17-mr2009a21
Midridge,mr2009a17,2009,5766.095841,conspecific,mr2009a17-mr2009a24
Midridge,mr2009a17,2009,3051.942931,conspecific,mr2009a17-mr2009a25
Midridge,mr2009a17,2009,9349.975192,conspecific,mr2009a17-mr2009a26
Midridge,mr2009a17,2009,9257.094606,conspecific,mr2009a17-mr2009a27
Midridge,mr2009a18,2009,22936.67196,conspecific,mr2009a18-mr2009a21
Midridge,mr2009a18,2009,8954.829061,conspecific,mr2009a18-mr2009a24
Midridge,mr2009a18,2009,14585.91498,conspecific,mr2009a18-mr2009a25
Midridge,mr2009a18,2009,15482.27115,conspecific,mr2009a18-mr2009a26
Midridge,mr2009a18,2009,22942.33252,conspecific,mr2009a18-mr2009a27
Midridge,mr2009a21,2009,14938.97379,conspecific,mr2009a21-mr2009a24
Midridge,mr2009a21,2009,11702.89226,conspecific,mr2009a21-mr2009a25
Midridge,mr2009a21,2009,17584.91093,conspecific,mr2009a21-mr2009a26
Midridge,mr2009a21,2009,10343.48794,conspecific,mr2009a21-mr2009a27
Midridge,mr2009a24,2009,5710.172222,conspecific,mr2009a24-mr2009a25
Midridge,mr2009a24,2009,8775.158554,conspecific,mr2009a24-mr2009a26
Midridge,mr2009a24,2009,14041.18951,conspecific,mr2009a24-mr2009a27
Midridge,mr2009a25,2009,6336.238372,conspecific,mr2009a25-mr2009a26
Midridge,mr2009a25,2009,8356.565362,conspecific,mr2009a25-mr2009a27
Midridge,mr2009a26,2009,10805.19681,conspecific,mr2009a26-mr2009a27
Midridge,mr2009a02,2010,594.3264154,conspecific,mr2009a02-mr2009a03
Midridge,mr2009a02,2010,16923.84197,conspecific,mr2009a02-mr2009a04
Midridge,mr2009a02,2010,9018.933083,conspecific,mr2009a02-mr2009a06
Midridge,mr2009a02,2010,11096.75508,conspecific,mr2009a02-mr2009a07
Midridge,mr2009a02,2010,22590.98158,conspecific,mr2009a02-mr2009a08
Midridge,mr2009a02,2010,13120.03918,conspecific,mr2009a02-mr2009a09
Midridge,mr2009a02,2010,16980.07616,conspecific,mr2009a02-mr2009a11
Midridge,mr2009a02,2010,31651.09052,conspecific,mr2009a02-mr2009a14
Midridge,mr2009a02,2010,50669.88494,conspecific,mr2009a02-mr2009a15
Midridge,mr2009a02,2010,4432.673038,conspecific,mr2009a02-mr2009a16
Midridge,mr2009a02,2010,7426.367698,conspecific,mr2009a02-mr2009a17
Midridge,mr2009a02,2010,17323.86043,conspecific,mr2009a02-mr2009a18
Midridge,mr2009a02,2010,20260.0798,conspecific,mr2009a02-mr2009a24
Midridge,mr2009a02,2010,3988.232126,conspecific,mr2009a02-mr2009a25
Midridge,mr2009a02,2010,21433.0291,conspecific,mr2009a02-mr2009a26
Midridge,mr2009a02,2010,16217.81317,conspecific,mr2009a02-mr2009a27
Midridge,mr2009a02,2010,34339.28963,conspecific,mr2009a02-mr2009a28
Midridge,mr2009a02,2010,15676.57682,conspecific,mr2009a02-mr2009a29
Midridge,mr2009a02,2010,7998.870176,conspecific,mr2009a02-mr2009a30
Midridge,mr2009a02,2010,4695.471978,conspecific,mr2009a02-mr2009a31
Midridge,mr2009a03,2010,16482.72232,conspecific,mr2009a03-mr2009a04
Midridge,mr2009a03,2010,8860.346128,conspecific,mr2009a03-mr2009a06
Midridge,mr2009a03,2010,11160.68656,conspecific,mr2009a03-mr2009a07
Midridge,mr2009a03,2010,22651.47274,conspecific,mr2009a03-mr2009a08
Midridge,mr2009a03,2010,12757.92228,conspecific,mr2009a03-mr2009a09
Midridge,mr2009a03,2010,16820.87399,conspecific,mr2009a03-mr2009a11
Midridge,mr2009a03,2010,32241.85852,conspecific,mr2009a03-mr2009a14
Midridge,mr2009a03,2010,51106.19277,conspecific,mr2009a03-mr2009a15
Midridge,mr2009a03,2010,4333.171172,conspecific,mr2009a03-mr2009a16
Midridge,mr2009a03,2010,6965.764627,conspecific,mr2009a03-mr2009a17
Midridge,mr2009a03,2010,17289.21569,conspecific,mr2009a03-mr2009a18
Midridge,mr2009a03,2010,19943.1708,conspecific,mr2009a03-mr2009a24
Midridge,mr2009a03,2010,3991.974709,conspecific,mr2009a03-mr2009a25
Midridge,mr2009a03,2010,21127.98257,conspecific,mr2009a03-mr2009a26
Midridge,mr2009a03,2010,16073.6335,conspecific,mr2009a03-mr2009a27
Midridge,mr2009a03,2010,34740.55118,conspecific,mr2009a03-mr2009a28
Midridge,mr2009a03,2010,15782.59743,conspecific,mr2009a03-mr2009a29
Midridge,mr2009a03,2010,7548.950783,conspecific,mr2009a03-mr2009a30
Midridge,mr2009a03,2010,5059.581686,conspecific,mr2009a03-mr2009a31
Midridge,mr2009a04,2010,10339.47534,conspecific,mr2009a04-mr2009a06
Midridge,mr2009a04,2010,13595.22565,conspecific,mr2009a04-mr2009a07
Midridge,mr2009a04,2010,18547.14643,conspecific,mr2009a04-mr2009a08
Midridge,mr2009a04,2010,21919.1245,conspecific,mr2009a04-mr2009a09
Midridge,mr2009a04,2010,9371.906862,conspecific,mr2009a04-mr2009a11
Midridge,mr2009a04,2010,46529.94631,conspecific,mr2009a04-mr2009a14
Midridge,mr2009a04,2010,67588.81749,conspecific,mr2009a04-mr2009a15
Midridge,mr2009a04,2010,13542.12741,conspecific,mr2009a04-mr2009a16
Midridge,mr2009a04,2010,9524.690348,conspecific,mr2009a04-mr2009a17
Midridge,mr2009a04,2010,12911.14093,conspecific,mr2009a04-mr2009a18
Midridge,mr2009a04,2010,6049.144716,conspecific,mr2009a04-mr2009a24
Midridge,mr2009a04,2010,19608.18465,conspecific,mr2009a04-mr2009a25
Midridge,mr2009a04,2010,7221.941456,conspecific,mr2009a04-mr2009a26
Midridge,mr2009a04,2010,9585.937925,conspecific,mr2009a04-mr2009a27
Midridge,mr2009a04,2010,51190.25113,conspecific,mr2009a04-mr2009a28
Midridge,mr2009a04,2010,15795.06118,conspecific,mr2009a04-mr2009a29
Midridge,mr2009a04,2010,8934.338659,conspecific,mr2009a04-mr2009a30
Midridge,mr2009a04,2010,17048.64182,conspecific,mr2009a04-mr2009a31
Midridge,mr2009a06,2010,4339.846931,conspecific,mr2009a06-mr2009a07
Midridge,mr2009a06,2010,14660.73826,conspecific,mr2009a06-mr2009a08
Midridge,mr2009a06,2010,19652.74914,conspecific,mr2009a06-mr2009a09
Midridge,mr2009a06,2010,7963.007713,conspecific,mr2009a06-mr2009a11
Midridge,mr2009a06,2010,36221.82445,conspecific,mr2009a06-mr2009a14
Midridge,mr2009a06,2010,58674.30984,conspecific,mr2009a06-mr2009a15
Midridge,mr2009a06,2010,4605.938357,conspecific,mr2009a06-mr2009a16
Midridge,mr2009a06,2010,5169.758126,conspecific,mr2009a06-mr2009a17
Midridge,mr2009a06,2010,8772.492079,conspecific,mr2009a06-mr2009a18
Midridge,mr2009a06,2010,11827.22052,conspecific,mr2009a06-mr2009a24
Midridge,mr2009a06,2010,12818.38484,conspecific,mr2009a06-mr2009a25
Midridge,mr2009a06,2010,12885.07643,conspecific,mr2009a06-mr2009a26
Midridge,mr2009a06,2010,7214.434597,conspecific,mr2009a06-mr2009a27
Midridge,mr2009a06,2010,42694.53129,conspecific,mr2009a06-mr2009a28
Midridge,mr2009a06,2010,8605.917799,conspecific,mr2009a06-mr2009a29
Midridge,mr2009a06,2010,4974.360181,conspecific,mr2009a06-mr2009a30
Midridge,mr2009a06,2010,7180.579531,conspecific,mr2009a06-mr2009a31
Midridge,mr2009a07,2010,11494.87149,conspecific,mr2009a07-mr2009a08
Midridge,mr2009a07,2010,23170.92979,conspecific,mr2009a07-mr2009a09
Midridge,mr2009a07,2010,7747.044196,conspecific,mr2009a07-mr2009a11
Midridge,mr2009a07,2010,33845.51401,conspecific,mr2009a07-mr2009a14
Midridge,mr2009a07,2010,58208.26902,conspecific,mr2009a07-mr2009a15
Midridge,mr2009a07,2010,7019.865751,conspecific,mr2009a07-mr2009a16
Midridge,mr2009a07,2010,9399.577019,conspecific,mr2009a07-mr2009a17
Midridge,mr2009a07,2010,6594.278022,conspecific,mr2009a07-mr2009a18
Midridge,mr2009a07,2010,13315.77,conspecific,mr2009a07-mr2009a24
Midridge,mr2009a07,2010,15084.74209,conspecific,mr2009a07-mr2009a25
Midridge,mr2009a07,2010,14097.82308,conspecific,mr2009a07-mr2009a26
Midridge,mr2009a07,2010,6878.790811,conspecific,mr2009a07-mr2009a27
Midridge,mr2009a07,2010,42713.91259,conspecific,mr2009a07-mr2009a28
Midridge,mr2009a07,2010,4698.369202,conspecific,mr2009a07-mr2009a29
Midridge,mr2009a07,2010,9272.08664,conspecific,mr2009a07-mr2009a30
Midridge,mr2009a07,2010,7431.424747,conspecific,mr2009a07-mr2009a31
Midridge,mr2009a08,2010,34306.1105,conspecific,mr2009a08-mr2009a09
Midridge,mr2009a08,2010,9238.47487,conspecific,mr2009a08-mr2009a11
Midridge,mr2009a08,2010,39281.87055,conspecific,mr2009a08-mr2009a14
Midridge,mr2009a08,2010,66964.02906,conspecific,mr2009a08-mr2009a15
Midridge,mr2009a08,2010,18442.33673,conspecific,mr2009a08-mr2009a16
Midridge,mr2009a08,2010,19610.6128,conspecific,mr2009a08-mr2009a17
Midridge,mr2009a08,2010,6187.770935,conspecific,mr2009a08-mr2009a18
Midridge,mr2009a08,2010,14134.31266,conspecific,mr2009a08-mr2009a24
Midridge,mr2009a08,2010,26578.49326,conspecific,mr2009a08-mr2009a25
Midridge,mr2009a08,2010,13888.00257,conspecific,mr2009a08-mr2009a26
Midridge,mr2009a08,2010,9245.487931,conspecific,mr2009a08-mr2009a27
Midridge,mr2009a08,2010,52381.54407,conspecific,mr2009a08-mr2009a28
Midridge,mr2009a08,2010,7045.301626,conspecific,mr2009a08-mr2009a29
Midridge,mr2009a08,2010,19253.70145,conspecific,mr2009a08-mr2009a30
Midridge,mr2009a08,2010,18666.56941,conspecific,mr2009a08-mr2009a31
Midridge,mr2009a09,2010,26748.98069,conspecific,mr2009a09-mr2009a11
Midridge,mr2009a09,2010,40212.21855,conspecific,mr2009a09-mr2009a14
Midridge,mr2009a09,2010,51352.71329,conspecific,mr2009a09-mr2009a15
Midridge,mr2009a09,2010,16228.2584,conspecific,mr2009a09-mr2009a16
Midridge,mr2009a09,2010,14979.64244,conspecific,mr2009a09-mr2009a17
Midridge,mr2009a09,2010,28377.13333,conspecific,mr2009a09-mr2009a18
Midridge,mr2009a09,2010,27407.85317,conspecific,mr2009a09-mr2009a24
Midridge,mr2009a09,2010,10097.7531,conspecific,mr2009a09-mr2009a25
Midridge,mr2009a09,2010,28680.48514,conspecific,mr2009a09-mr2009a26
Midridge,mr2009a09,2010,26219.79283,conspecific,mr2009a09-mr2009a27
Midridge,mr2009a09,2010,34717.88021,conspecific,mr2009a09-mr2009a28
Midridge,mr2009a09,2010,27863.77266,conspecific,mr2009a09-mr2009a29
Midridge,mr2009a09,2010,15462.59039,conspecific,mr2009a09-mr2009a30
Midridge,mr2009a09,2010,17808.6594,conspecific,mr2009a09-mr2009a31
Midridge,mr2009a11,2010,41319.39074,conspecific,mr2009a11-mr2009a14
Midridge,mr2009a11,2010,65866.71031,conspecific,mr2009a11-mr2009a15
Midridge,mr2009a11,2010,12555.93611,conspecific,mr2009a11-mr2009a16
Midridge,mr2009a11,2010,11783.43653,conspecific,mr2009a11-mr2009a17
Midridge,mr2009a11,2010,3656.069875,conspecific,mr2009a11-mr2009a18
Midridge,mr2009a11,2010,6233.63798,conspecific,mr2009a11-mr2009a24
Midridge,mr2009a11,2010,20764.42272,conspecific,mr2009a11-mr2009a25
Midridge,mr2009a11,2010,6695.319214,conspecific,mr2009a11-mr2009a26
Midridge,mr2009a11,2010,869.6588842,conspecific,mr2009a11-mr2009a27
Midridge,mr2009a11,2010,50192.00944,conspecific,mr2009a11-mr2009a28
Midridge,mr2009a11,2010,7377.236428,conspecific,mr2009a11-mr2009a29
Midridge,mr2009a11,2010,11286.65513,conspecific,mr2009a11-mr2009a30
Midridge,mr2009a11,2010,14527.44641,conspecific,mr2009a11-mr2009a31
Midridge,mr2009a14,2010,31564.08391,conspecific,mr2009a14-mr2009a15
Midridge,mr2009a14,2010,33412.55909,conspecific,mr2009a14-mr2009a16
Midridge,mr2009a14,2010,38186.88846,conspecific,mr2009a14-mr2009a17
Midridge,mr2009a14,2010,38790.06285,conspecific,mr2009a14-mr2009a18
Midridge,mr2009a14,2010,47159.68806,conspecific,mr2009a14-mr2009a24
Midridge,mr2009a14,2010,31733.83446,conspecific,mr2009a14-mr2009a25
Midridge,mr2009a14,2010,47901.45602,conspecific,mr2009a14-mr2009a26
Midridge,mr2009a14,2010,40487.83493,conspecific,mr2009a14-mr2009a27
Midridge,mr2009a14,2010,23550.47151,conspecific,mr2009a14-mr2009a28
Midridge,mr2009a14,2010,34608.2249,conspecific,mr2009a14-mr2009a29
Midridge,mr2009a14,2010,38602.66987,conspecific,mr2009a14-mr2009a30
Midridge,mr2009a14,2010,29688.25117,conspecific,mr2009a14-mr2009a31
Midridge,mr2009a15,2010,54419.007,conspecific,mr2009a15-mr2009a16
Midridge,mr2009a15,2010,58068.84723,conspecific,mr2009a15-mr2009a17
Midridge,mr2009a15,2010,64483.66564,conspecific,mr2009a15-mr2009a18
Midridge,mr2009a15,2010,70494.54613,conspecific,mr2009a15-mr2009a24
Midridge,mr2009a15,2010,48254.90371,conspecific,mr2009a15-mr2009a25
Midridge,mr2009a15,2010,71557.28734,conspecific,mr2009a15-mr2009a26
Midridge,mr2009a15,2010,65000.51334,conspecific,mr2009a15-mr2009a27
Midridge,mr2009a15,2010,16716.07589,conspecific,mr2009a15-mr2009a28
Midridge,mr2009a15,2010,60799.89885,conspecific,mr2009a15-mr2009a29
Midridge,mr2009a15,2010,58655.05913,conspecific,mr2009a15-mr2009a30
Midridge,mr2009a15,2010,51535.74685,conspecific,mr2009a15-mr2009a31
Midridge,mr2009a16,2010,4848.749624,conspecific,mr2009a16-mr2009a17
Midridge,mr2009a16,2010,12966.36246,conspecific,mr2009a16-mr2009a18
Midridge,mr2009a16,2010,16149.20658,conspecific,mr2009a16-mr2009a24
Midridge,mr2009a16,2010,8324.725658,conspecific,mr2009a16-mr2009a25
Midridge,mr2009a16,2010,17275.18234,conspecific,mr2009a16-mr2009a26
Midridge,mr2009a16,2010,11787.55236,conspecific,mr2009a16-mr2009a27
Midridge,mr2009a16,2010,38288.19884,conspecific,mr2009a16-mr2009a28
Midridge,mr2009a16,2010,11711.1724,conspecific,mr2009a16-mr2009a29
Midridge,mr2009a16,2010,5207.677534,conspecific,mr2009a16-mr2009a30
Midridge,mr2009a16,2010,3750.689194,conspecific,mr2009a16-mr2009a31
Midridge,mr2009a17,2010,13525.57268,conspecific,mr2009a17-mr2009a18
Midridge,mr2009a17,2010,13479.05505,conspecific,mr2009a17-mr2009a24
Midridge,mr2009a17,2010,10199.00309,conspecific,mr2009a17-mr2009a25
Midridge,mr2009a17,2010,14722.76903,conspecific,mr2009a17-mr2009a26
Midridge,mr2009a17,2010,11240.28046,conspecific,mr2009a17-mr2009a27
Midridge,mr2009a17,2010,41669.50099,conspecific,mr2009a17-mr2009a28
Midridge,mr2009a17,2010,13775.16313,conspecific,mr2009a17-mr2009a29
Midridge,mr2009a17,2010,614.6867014,conspecific,mr2009a17-mr2009a30
Midridge,mr2009a17,2010,8593.358236,conspecific,mr2009a17-mr2009a31
Midridge,mr2009a18,2010,9713.605121,conspecific,mr2009a18-mr2009a24
Midridge,mr2009a18,2010,21278.64157,conspecific,mr2009a18-mr2009a25
Midridge,mr2009a18,2010,9962.718531,conspecific,mr2009a18-mr2009a26
Midridge,mr2009a18,2010,3325.78313,conspecific,mr2009a18-mr2009a27
Midridge,mr2009a18,2010,49190.38058,conspecific,mr2009a18-mr2009a28
Midridge,mr2009a18,2010,4218.161429,conspecific,mr2009a18-mr2009a29
Midridge,mr2009a18,2010,13137.37083,conspecific,mr2009a18-mr2009a30
Midridge,mr2009a18,2010,14009.03345,conspecific,mr2009a18-mr2009a31
Midridge,mr2009a24,2010,23573.20769,conspecific,mr2009a24-mr2009a25
Midridge,mr2009a24,2010,1274.610235,conspecific,mr2009a24-mr2009a26
Midridge,mr2009a24,2010,6933.105269,conspecific,mr2009a24-mr2009a27
Midridge,mr2009a24,2010,54436.48893,conspecific,mr2009a24-mr2009a28
Midridge,mr2009a24,2010,13610.79534,conspecific,mr2009a24-mr2009a29
Midridge,mr2009a24,2010,12870.1079,conspecific,mr2009a24-mr2009a30
Midridge,mr2009a24,2010,18998.72593,conspecific,mr2009a24-mr2009a31
Midridge,mr2009a25,2010,24789.14563,conspecific,mr2009a25-mr2009a26
Midridge,mr2009a25,2010,20031.40871,conspecific,mr2009a25-mr2009a27
Midridge,mr2009a25,2010,31699.60227,conspecific,mr2009a25-mr2009a28
Midridge,mr2009a25,2010,19651.22292,conspecific,mr2009a25-mr2009a29
Midridge,mr2009a25,2010,10812.76442,conspecific,mr2009a25-mr2009a30
Midridge,mr2009a25,2010,8368.885737,conspecific,mr2009a25-mr2009a31
Midridge,mr2009a26,2010,7472.944913,conspecific,mr2009a26-mr2009a27
Midridge,mr2009a26,2010,55549.3998,conspecific,mr2009a26-mr2009a28
Midridge,mr2009a26,2010,14008.58186,conspecific,mr2009a26-mr2009a29
Midridge,mr2009a26,2010,14115.61473,conspecific,mr2009a26-mr2009a30
Midridge,mr2009a26,2010,20031.7233,conspecific,mr2009a26-mr2009a31
Midridge,mr2009a27,2010,49338.22729,conspecific,mr2009a27-mr2009a28
Midridge,mr2009a27,2010,6725.392206,conspecific,mr2009a27-mr2009a29
Midridge,mr2009a27,2010,10766.53383,conspecific,mr2009a27-mr2009a30
Midridge,mr2009a27,2010,13683.00377,conspecific,mr2009a27-mr2009a31
Midridge,mr2009a28,2010,45803.43919,conspecific,mr2009a28-mr2009a29
Midridge,mr2009a28,2010,42266.63328,conspecific,mr2009a28-mr2009a30
Midridge,mr2009a28,2010,35684.72155,conspecific,mr2009a28-mr2009a31
Midridge,mr2009a29,2010,13552.48986,conspecific,mr2009a29-mr2009a30
Midridge,mr2009a29,2010,11628.113,conspecific,mr2009a29-mr2009a31
Midridge,mr2009a30,2010,8957.764209,conspecific,mr2009a30-mr2009a31
Midridge,mr2009a02,2011,8002.503376,conspecific,mr2009a02-mr2009a03
Midridge,mr2009a02,2011,9446.190106,conspecific,mr2009a02-mr2009a06
Midridge,mr2009a02,2011,9563.80374,conspecific,mr2009a02-mr2009a07
Midridge,mr2009a02,2011,15897.22105,conspecific,mr2009a02-mr2009a08
Midridge,mr2009a02,2011,5209.79634,conspecific,mr2009a02-mr2009a09
Midridge,mr2009a02,2011,3588.757668,conspecific,mr2009a02-mr2009a10
Midridge,mr2009a02,2011,2092.619576,conspecific,mr2009a02-mr2009a11
Midridge,mr2009a02,2011,36078.49065,conspecific,mr2009a02-mr2009a14
Midridge,mr2009a02,2011,17135.42203,conspecific,mr2009a02-mr2009a16
Midridge,mr2009a02,2011,6176.821831,conspecific,mr2009a02-mr2009a18
Midridge,mr2009a02,2011,12918.68319,conspecific,mr2009a02-mr2009a21
Midridge,mr2009a02,2011,18240.18558,conspecific,mr2009a02-mr2009a24
Midridge,mr2009a02,2011,4714.975807,conspecific,mr2009a02-mr2009a25
Midridge,mr2009a02,2011,70333.99048,conspecific,mr2009a02-mr2009a28
Midridge,mr2009a02,2011,11779.27103,conspecific,mr2009a02-mr2009a30
Midridge,mr2009a02,2011,14179.67392,conspecific,mr2009a02-mr2009a31
Midridge,mr2009a02,2011,15209.62166,conspecific,mr2009a02-mr2010a01
Midridge,mr2009a02,2011,20877.34005,conspecific,mr2009a02-mr2010a03
Midridge,mr2009a02,2011,17933.31646,conspecific,mr2009a02-mr2011a01
Midridge,mr2009a02,2011,6147.884943,conspecific,mr2009a02-mr2011a02
Midridge,mr2009a02,2011,39975.91079,conspecific,mr2009a02-mr2011a03
Midridge,mr2009a02,2011,44218.23067,conspecific,mr2009a02-mr2011a04
Midridge,mr2009a02,2011,8891.442982,conspecific,mr2009a02-mr2011a05
Midridge,mr2009a02,2011,3898.486833,conspecific,mr2009a02-mr2011a06
Midridge,mr2009a03,2011,13705.30811,conspecific,mr2009a03-mr2009a06
Midridge,mr2009a03,2011,11990.59818,conspecific,mr2009a03-mr2009a07
Midridge,mr2009a03,2011,17741.83153,conspecific,mr2009a03-mr2009a08
Midridge,mr2009a03,2011,5540.112988,conspecific,mr2009a03-mr2009a09
Midridge,mr2009a03,2011,10872.98293,conspecific,mr2009a03-mr2009a10
Midridge,mr2009a03,2011,9863.428934,conspecific,mr2009a03-mr2009a11
Midridge,mr2009a03,2011,28696.44757,conspecific,mr2009a03-mr2009a14
Midridge,mr2009a03,2011,15044.34038,conspecific,mr2009a03-mr2009a16
Midridge,mr2009a03,2011,10582.7869,conspecific,mr2009a03-mr2009a18
Midridge,mr2009a03,2011,19851.72764,conspecific,mr2009a03-mr2009a21
Midridge,mr2009a03,2011,24070.80394,conspecific,mr2009a03-mr2009a24
Midridge,mr2009a03,2011,11841.13343,conspecific,mr2009a03-mr2009a25
Midridge,mr2009a03,2011,66100.37388,conspecific,mr2009a03-mr2009a28
Midridge,mr2009a03,2011,19378.36669,conspecific,mr2009a03-mr2009a30
Midridge,mr2009a03,2011,16898.91737,conspecific,mr2009a03-mr2009a31
Midridge,mr2009a03,2011,20644.14556,conspecific,mr2009a03-mr2010a01
Midridge,mr2009a03,2011,21411.94128,conspecific,mr2009a03-mr2010a03
Midridge,mr2009a03,2011,19709.55449,conspecific,mr2009a03-mr2011a01
Midridge,mr2009a03,2011,1871.703659,conspecific,mr2009a03-mr2011a02
Midridge,mr2009a03,2011,44876.81404,conspecific,mr2009a03-mr2011a03
Midridge,mr2009a03,2011,46132.29932,conspecific,mr2009a03-mr2011a04
Midridge,mr2009a03,2011,16883.9996,conspecific,mr2009a03-mr2011a05
Midridge,mr2009a03,2011,6207.06417,conspecific,mr2009a03-mr2011a06
Midridge,mr2009a06,2011,2912.522831,conspecific,mr2009a06-mr2009a07
Midridge,mr2009a06,2011,7079.2683,conspecific,mr2009a06-mr2009a08
Midridge,mr2009a06,2011,8169.825116,conspecific,mr2009a06-mr2009a09
Midridge,mr2009a06,2011,6715.282655,conspecific,mr2009a06-mr2009a10
Midridge,mr2009a06,2011,10263.19214,conspecific,mr2009a06-mr2009a11
Midridge,mr2009a06,2011,36180.12652,conspecific,mr2009a06-mr2009a14
Midridge,mr2009a06,2011,11900.62423,conspecific,mr2009a06-mr2009a16
Midridge,mr2009a06,2011,3419.644423,conspecific,mr2009a06-mr2009a18
Midridge,mr2009a06,2011,8132.890992,conspecific,mr2009a06-mr2009a21
Midridge,mr2009a06,2011,10533.09589,conspecific,mr2009a06-mr2009a24
Midridge,mr2009a06,2011,6021.658941,conspecific,mr2009a06-mr2009a25
Midridge,mr2009a06,2011,64392.54604,conspecific,mr2009a06-mr2009a28
Midridge,mr2009a06,2011,9723.99343,conspecific,mr2009a06-mr2009a30
Midridge,mr2009a06,2011,23334.50308,conspecific,mr2009a06-mr2009a31
Midridge,mr2009a06,2011,7024.608878,conspecific,mr2009a06-mr2010a01
Midridge,mr2009a06,2011,12460.42163,conspecific,mr2009a06-mr2010a03
Midridge,mr2009a06,2011,8958.729065,conspecific,mr2009a06-mr2011a01
Midridge,mr2009a06,2011,12555.11842,conspecific,mr2009a06-mr2011a02
Midridge,mr2009a06,2011,31277.0318,conspecific,mr2009a06-mr2011a03
Midridge,mr2009a06,2011,34806.86157,conspecific,mr2009a06-mr2011a04
Midridge,mr2009a06,2011,10896.96568,conspecific,mr2009a06-mr2011a05
Midridge,mr2009a06,2011,7815.288939,conspecific,mr2009a06-mr2011a06
Midridge,mr2009a07,2011,6390.124887,conspecific,mr2009a07-mr2009a08
Midridge,mr2009a07,2011,6684.384858,conspecific,mr2009a07-mr2009a09
Midridge,mr2009a07,2011,7782.42782,conspecific,mr2009a07-mr2009a10
Midridge,mr2009a07,2011,10896.08311,conspecific,mr2009a07-mr2009a11
Midridge,mr2009a07,2011,33268.84409,conspecific,mr2009a07-mr2009a14
Midridge,mr2009a07,2011,9282.764188,conspecific,mr2009a07-mr2009a16
Midridge,mr2009a07,2011,3646.578963,conspecific,mr2009a07-mr2009a18
Midridge,mr2009a07,2011,11043.80442,conspecific,mr2009a07-mr2009a21
Midridge,mr2009a07,2011,13020.80435,conspecific,mr2009a07-mr2009a24
Midridge,mr2009a07,2011,7466.882014,conspecific,mr2009a07-mr2009a25
Midridge,mr2009a07,2011,62269.10441,conspecific,mr2009a07-mr2009a28
Midridge,mr2009a07,2011,12490.86422,conspecific,mr2009a07-mr2009a30
Midridge,mr2009a07,2011,23742.94937,conspecific,mr2009a07-mr2009a31
Midridge,mr2009a07,2011,9494.735373,conspecific,mr2009a07-mr2010a01
Midridge,mr2009a07,2011,11333.50463,conspecific,mr2009a07-mr2010a03
Midridge,mr2009a07,2011,8445.877601,conspecific,mr2009a07-mr2011a01
Midridge,mr2009a07,2011,11156.73426,conspecific,mr2009a07-mr2011a02
Midridge,mr2009a07,2011,32938.96665,conspecific,mr2009a07-mr2011a03
Midridge,mr2009a07,2011,34977.63679,conspecific,mr2009a07-mr2011a04
Midridge,mr2009a07,2011,13110.41844,conspecific,mr2009a07-mr2011a05
Midridge,mr2009a07,2011,6825.833444,conspecific,mr2009a07-mr2011a06
Midridge,mr2009a08,2011,12842.0489,conspecific,mr2009a08-mr2009a09
Midridge,mr2009a08,2011,13673.02331,conspecific,mr2009a08-mr2009a10
Midridge,mr2009a08,2011,17066.99505,conspecific,mr2009a08-mr2009a11
Midridge,mr2009a08,2011,33933.12603,conspecific,mr2009a08-mr2009a14
Midridge,mr2009a08,2011,8126.286103,conspecific,mr2009a08-mr2009a16
Midridge,mr2009a08,2011,9778.144527,conspecific,mr2009a08-mr2009a18
Midridge,mr2009a08,2011,13032.83839,conspecific,mr2009a08-mr2009a21
Midridge,mr2009a08,2011,11656.86619,conspecific,mr2009a08-mr2009a24
Midridge,mr2009a08,2011,13075.07925,conspecific,mr2009a08-mr2009a25
Midridge,mr2009a08,2011,57899.0693,conspecific,mr2009a08-mr2009a28
Midridge,mr2009a08,2011,15623.33615,conspecific,mr2009a08-mr2009a30
Midridge,mr2009a08,2011,30051.39102,conspecific,mr2009a08-mr2009a31
Midridge,mr2009a08,2011,8846.831497,conspecific,mr2009a08-mr2010a01
Midridge,mr2009a08,2011,5413.025005,conspecific,mr2009a08-mr2010a03
Midridge,mr2009a08,2011,2057.794004,conspecific,mr2009a08-mr2011a01
Midridge,mr2009a08,2011,17205.26657,conspecific,mr2009a08-mr2011a02
Midridge,mr2009a08,2011,28190.04061,conspecific,mr2009a08-mr2011a03
