Herd,season_yr,season,ID1,ID2,distance,dyadID
Lapoile,2010,calving,sc2007074,sc2007073,42179.2797,sc2007073-sc2007074
Lapoile,2010,calving,sc2007074,sc2007079,21645.89709,sc2007074-sc2007079
Lapoile,2010,calving,sc2007074,sc2007085,24571.2065,sc2007074-sc2007085
Lapoile,2010,calving,sc2007074,sc2007086,44342.55717,sc2007074-sc2007086
Lapoile,2010,calving,sc2007074,sc2009001,24170.22901,sc2007074-sc2009001
Lapoile,2010,calving,sc2007074,sc2009006,27304.14664,sc2007074-sc2009006
Lapoile,2010,calving,sc2007079,sc2007055,7178.850119,sc2007055-sc2007079
Lapoile,2010,calving,sc2007079,sc2007062,9237.080636,sc2007062-sc2007079
Lapoile,2010,calving,sc2007079,sc2007063,131108.5503,sc2007063-sc2007079
Lapoile,2010,calving,sc2007079,sc2007067,34678.85891,sc2007067-sc2007079
Lapoile,2010,calving,sc2007079,sc2007073,20712.68291,sc2007073-sc2007079
Lapoile,2010,calving,sc2007079,sc2007074,21645.89709,sc2007074-sc2007079
Lapoile,2010,calving,sc2007079,sc2007085,7183.633485,sc2007079-sc2007085
Lapoile,2010,calving,sc2007079,sc2007086,23706.9087,sc2007079-sc2007086
Lapoile,2010,calving,sc2007079,sc2009001,6843.535035,sc2007079-sc2009001
Lapoile,2010,calving,sc2007079,sc2009006,41155.0585,sc2007079-sc2009006
Lapoile,2010,calving,sc2007085,sc2007055,10810.23912,sc2007055-sc2007085
Lapoile,2010,calving,sc2007085,sc2007062,2530.550857,sc2007062-sc2007085
Lapoile,2010,calving,sc2007085,sc2007063,129178.8155,sc2007063-sc2007085
Lapoile,2010,calving,sc2007085,sc2007067,40359.36999,sc2007067-sc2007085
Lapoile,2010,calving,sc2007085,sc2007073,21318.09225,sc2007073-sc2007085
Lapoile,2010,calving,sc2007085,sc2007074,24571.2065,sc2007074-sc2007085
Lapoile,2010,calving,sc2007085,sc2007079,7183.633485,sc2007079-sc2007085
Lapoile,2010,calving,sc2007085,sc2007086,19883.88407,sc2007085-sc2007086
Lapoile,2010,calving,sc2007085,sc2009001,430.7877123,sc2007085-sc2009001
Lapoile,2010,calving,sc2007085,sc2009006,47085.74187,sc2007085-sc2009006
Lapoile,2010,calving,sc2007086,sc2007055,19585.10917,sc2007055-sc2007086
Lapoile,2010,calving,sc2007086,sc2007062,20787.38602,sc2007062-sc2007086
Lapoile,2010,calving,sc2007086,sc2007063,145401.5744,sc2007063-sc2007086
Lapoile,2010,calving,sc2007086,sc2007067,58215.63677,sc2007067-sc2007086
Lapoile,2010,calving,sc2007086,sc2007073,13589.71064,sc2007073-sc2007086
Lapoile,2010,calving,sc2007086,sc2007074,44342.55717,sc2007074-sc2007086
Lapoile,2010,calving,sc2007086,sc2007079,23706.9087,sc2007079-sc2007086
Lapoile,2010,calving,sc2007086,sc2007085,19883.88407,sc2007085-sc2007086
Lapoile,2010,calving,sc2007086,sc2009001,20260.09017,sc2007086-sc2009001
Lapoile,2010,calving,sc2007086,sc2009006,64471.14287,sc2007086-sc2009006
Lapoile,2010,calving,sc2009001,sc2007055,10728.63013,sc2007055-sc2009001
Lapoile,2010,calving,sc2009001,sc2007062,2653.138755,sc2007062-sc2009001
Lapoile,2010,calving,sc2009001,sc2007063,129012.892,sc2007063-sc2009001
Lapoile,2010,calving,sc2009001,sc2007067,39928.93109,sc2007067-sc2009001
Lapoile,2010,calving,sc2009001,sc2007073,21484.74027,sc2007073-sc2009001
Lapoile,2010,calving,sc2009001,sc2007074,24170.22901,sc2007074-sc2009001
Lapoile,2010,calving,sc2009001,sc2007079,6843.535035,sc2007079-sc2009001
Lapoile,2010,calving,sc2009001,sc2007085,430.7877123,sc2007085-sc2009001
Lapoile,2010,calving,sc2009001,sc2007086,20260.09017,sc2007086-sc2009001
Lapoile,2010,calving,sc2009001,sc2009006,46656.60424,sc2009001-sc2009006
Lapoile,2010,calving,sc2009006,sc2007055,45118.33141,sc2007055-sc2009006
Lapoile,2010,calving,sc2009006,sc2007062,47882.7004,sc2007062-sc2009006
Lapoile,2010,calving,sc2009006,sc2007063,123271.4909,sc2007063-sc2009006
Lapoile,2010,calving,sc2009006,sc2007067,7033.008688,sc2007067-sc2009006
Lapoile,2010,calving,sc2009006,sc2007073,57151.12161,sc2007073-sc2009006
Lapoile,2010,calving,sc2009006,sc2007074,27304.14664,sc2007074-sc2009006
Lapoile,2010,calving,sc2009006,sc2007079,41155.0585,sc2007079-sc2009006
Lapoile,2010,calving,sc2009006,sc2007085,47085.74187,sc2007085-sc2009006
Lapoile,2010,calving,sc2009006,sc2007086,64471.14287,sc2007086-sc2009006
Lapoile,2010,calving,sc2009006,sc2009001,46656.60424,sc2009001-sc2009006
Lapoile,2011,calving,sc2007055,sc2007062,20827.12279,sc2007055-sc2007062
Lapoile,2011,calving,sc2007055,sc2007067,43919.65717,sc2007055-sc2007067
Lapoile,2011,calving,sc2007055,sc2007074,49473.73273,sc2007055-sc2007074
Lapoile,2011,calving,sc2007055,sc2009001,42735.25103,sc2007055-sc2009001
Lapoile,2011,calving,sc2007062,sc2007055,20827.12279,sc2007055-sc2007062
Lapoile,2011,calving,sc2007062,sc2007067,23145.51844,sc2007062-sc2007067
Lapoile,2011,calving,sc2007062,sc2007074,28664.65036,sc2007062-sc2007074
Lapoile,2011,calving,sc2007062,sc2009001,21977.42884,sc2007062-sc2009001
Lapoile,2011,calving,sc2007067,sc2007055,43919.65717,sc2007055-sc2007067
Lapoile,2011,calving,sc2007067,sc2007062,23145.51844,sc2007062-sc2007067
Lapoile,2011,calving,sc2007067,sc2007074,6779.791203,sc2007067-sc2007074
Lapoile,2011,calving,sc2007067,sc2009001,1219.511434,sc2007067-sc2009001
Lapoile,2011,calving,sc2007074,sc2007055,49473.73273,sc2007055-sc2007074
Lapoile,2011,calving,sc2007074,sc2007062,28664.65036,sc2007062-sc2007074
Lapoile,2011,calving,sc2007074,sc2007067,6779.791203,sc2007067-sc2007074
Lapoile,2011,calving,sc2007074,sc2009001,7910.434792,sc2007074-sc2009001
Lapoile,2011,calving,sc2009001,sc2007055,42735.25103,sc2007055-sc2009001
Lapoile,2011,calving,sc2009001,sc2007062,21977.42884,sc2007062-sc2009001
Lapoile,2011,calving,sc2009001,sc2007067,1219.511434,sc2007067-sc2009001
Lapoile,2011,calving,sc2009001,sc2007074,7910.434792,sc2007074-sc2009001
Lapoile,2012,calving,sc2007055,sc2007062,8547.236694,sc2007055-sc2007062
Lapoile,2012,calving,sc2007055,sc2007067,5475.125365,sc2007055-sc2007067
Lapoile,2012,calving,sc2007055,sc2007074,9865.685844,sc2007055-sc2007074
Lapoile,2012,calving,sc2007055,sc2009001,9274.533511,sc2007055-sc2009001
Lapoile,2012,calving,sc2007062,sc2007055,8547.236694,sc2007055-sc2007062
Lapoile,2012,calving,sc2007062,sc2007067,4372.895972,sc2007062-sc2007067
Lapoile,2012,calving,sc2007062,sc2007074,1674.527518,sc2007062-sc2007074
Lapoile,2012,calving,sc2007062,sc2009001,12859.12306,sc2007062-sc2009001
Lapoile,2012,calving,sc2007067,sc2007055,5475.125365,sc2007055-sc2007067
Lapoile,2012,calving,sc2007067,sc2007062,4372.895972,sc2007062-sc2007067
Lapoile,2012,calving,sc2007067,sc2007074,5069.091371,sc2007067-sc2007074
Lapoile,2012,calving,sc2007067,sc2009001,8640.003782,sc2007067-sc2009001
Lapoile,2012,calving,sc2007074,sc2007055,9865.685844,sc2007055-sc2007074
Lapoile,2012,calving,sc2007074,sc2007062,1674.527518,sc2007062-sc2007074
Lapoile,2012,calving,sc2007074,sc2007067,5069.091371,sc2007067-sc2007074
Lapoile,2012,calving,sc2007074,sc2009001,13039.66467,sc2007074-sc2009001
Lapoile,2012,calving,sc2009001,sc2007055,9274.533511,sc2007055-sc2009001
Lapoile,2012,calving,sc2009001,sc2007062,12859.12306,sc2007062-sc2009001
Lapoile,2012,calving,sc2009001,sc2007067,8640.003782,sc2007067-sc2009001
Lapoile,2012,calving,sc2009001,sc2007074,13039.66467,sc2007074-sc2009001
Midridge,2009,calving,mr2009a01,mr2009a02,35200.33771,mr2009a01-mr2009a02
Midridge,2009,calving,mr2009a01,mr2009a03,16543.58321,mr2009a01-mr2009a03
Midridge,2009,calving,mr2009a01,mr2009a04,12817.9828,mr2009a01-mr2009a04
Midridge,2009,calving,mr2009a01,mr2009a06,10739.09323,mr2009a01-mr2009a06
Midridge,2009,calving,mr2009a01,mr2009a07,1129.730262,mr2009a01-mr2009a07
Midridge,2009,calving,mr2009a01,mr2009a08,2554.112606,mr2009a01-mr2009a08
Midridge,2009,calving,mr2009a01,mr2009a09,7493.026986,mr2009a01-mr2009a09
Midridge,2009,calving,mr2009a01,mr2009a11,13436.97544,mr2009a01-mr2009a11
Midridge,2009,calving,mr2009a01,mr2009a13,33601.18817,mr2009a01-mr2009a13
Midridge,2009,calving,mr2009a01,mr2009a14,39707.09145,mr2009a01-mr2009a14
Midridge,2009,calving,mr2009a01,mr2009a15,42379.57488,mr2009a01-mr2009a15
Midridge,2009,calving,mr2009a01,mr2009a16,1494.457943,mr2009a01-mr2009a16
Midridge,2009,calving,mr2009a01,mr2009a17,7400.803852,mr2009a01-mr2009a17
Midridge,2009,calving,mr2009a01,mr2009a18,18833.87802,mr2009a01-mr2009a18
Midridge,2009,calving,mr2009a01,mr2009a21,13107.99904,mr2009a01-mr2009a21
Midridge,2009,calving,mr2009a01,mr2009a24,10353.37926,mr2009a01-mr2009a24
Midridge,2009,calving,mr2009a01,mr2009a25,4973.508449,mr2009a01-mr2009a25
Midridge,2009,calving,mr2009a01,mr2009a26,5610.725812,mr2009a01-mr2009a26
Midridge,2009,calving,mr2009a01,mr2009a27,5200.089739,mr2009a01-mr2009a27
Midridge,2009,calving,mr2009a02,mr2009a01,35200.33771,mr2009a01-mr2009a02
Midridge,2009,calving,mr2009a02,mr2009a03,19664.17579,mr2009a02-mr2009a03
Midridge,2009,calving,mr2009a02,mr2009a04,26636.25889,mr2009a02-mr2009a04
Midridge,2009,calving,mr2009a02,mr2009a06,33099.95441,mr2009a02-mr2009a06
Midridge,2009,calving,mr2009a02,mr2009a07,34141.00362,mr2009a02-mr2009a07
Midridge,2009,calving,mr2009a02,mr2009a08,32650.15098,mr2009a02-mr2009a08
Midridge,2009,calving,mr2009a02,mr2009a09,39726.18766,mr2009a02-mr2009a09
Midridge,2009,calving,mr2009a02,mr2009a11,22173.84787,mr2009a02-mr2009a11
Midridge,2009,calving,mr2009a02,mr2009a13,16348.77888,mr2009a02-mr2009a13
Midridge,2009,calving,mr2009a02,mr2009a14,19385.21176,mr2009a02-mr2009a14
Midridge,2009,calving,mr2009a02,mr2009a15,10534.32201,mr2009a02-mr2009a15
Midridge,2009,calving,mr2009a02,mr2009a16,36693.22493,mr2009a02-mr2009a16
Midridge,2009,calving,mr2009a02,mr2009a17,29749.2614,mr2009a02-mr2009a17
Midridge,2009,calving,mr2009a02,mr2009a18,37844.26134,mr2009a02-mr2009a18
Midridge,2009,calving,mr2009a02,mr2009a21,22245.21074,mr2009a02-mr2009a21
Midridge,2009,calving,mr2009a02,mr2009a24,33333.36454,mr2009a02-mr2009a24
Midridge,2009,calving,mr2009a02,mr2009a25,32668.87655,mr2009a02-mr2009a25
Midridge,2009,calving,mr2009a02,mr2009a26,38984.14234,mr2009a02-mr2009a26
Midridge,2009,calving,mr2009a02,mr2009a27,32464.15866,mr2009a02-mr2009a27
Midridge,2009,calving,mr2009a03,mr2009a01,16543.58321,mr2009a01-mr2009a03
Midridge,2009,calving,mr2009a03,mr2009a02,19664.17579,mr2009a02-mr2009a03
Midridge,2009,calving,mr2009a03,mr2009a04,7311.44636,mr2009a03-mr2009a04
Midridge,2009,calving,mr2009a03,mr2009a06,13644.74514,mr2009a03-mr2009a06
Midridge,2009,calving,mr2009a03,mr2009a07,15418.877,mr2009a03-mr2009a07
Midridge,2009,calving,mr2009a03,mr2009a08,14052.44342,mr2009a03-mr2009a08
Midridge,2009,calving,mr2009a03,mr2009a09,22623.87228,mr2009a03-mr2009a09
Midridge,2009,calving,mr2009a03,mr2009a11,3243.773234,mr2009a03-mr2009a11
Midridge,2009,calving,mr2009a03,mr2009a13,24053.9387,mr2009a03-mr2009a13
Midridge,2009,calving,mr2009a03,mr2009a14,30088.74798,mr2009a03-mr2009a14
Midridge,2009,calving,mr2009a03,mr2009a15,28497.16307,mr2009a03-mr2009a15
Midridge,2009,calving,mr2009a03,mr2009a16,18007.50896,mr2009a03-mr2009a16
Midridge,2009,calving,mr2009a03,mr2009a17,10194.71123,mr2009a03-mr2009a17
Midridge,2009,calving,mr2009a03,mr2009a18,19926.12623,mr2009a03-mr2009a18
Midridge,2009,calving,mr2009a03,mr2009a21,6531.176726,mr2009a03-mr2009a21
Midridge,2009,calving,mr2009a03,mr2009a24,13828.99972,mr2009a03-mr2009a24
Midridge,2009,calving,mr2009a03,mr2009a25,13203.86752,mr2009a03-mr2009a25
Midridge,2009,calving,mr2009a03,mr2009a26,19535.65594,mr2009a03-mr2009a26
Midridge,2009,calving,mr2009a03,mr2009a27,15495.61461,mr2009a03-mr2009a27
Midridge,2009,calving,mr2009a04,mr2009a01,12817.9828,mr2009a01-mr2009a04
Midridge,2009,calving,mr2009a04,mr2009a02,26636.25889,mr2009a02-mr2009a04
Midridge,2009,calving,mr2009a04,mr2009a03,7311.44636,mr2009a03-mr2009a04
Midridge,2009,calving,mr2009a04,mr2009a06,6464.29331,mr2009a04-mr2009a06
Midridge,2009,calving,mr2009a04,mr2009a07,11760.76889,mr2009a04-mr2009a07
Midridge,2009,calving,mr2009a04,mr2009a08,10877.24175,mr2009a04-mr2009a08
Midridge,2009,calving,mr2009a04,mr2009a09,20082.89911,mr2009a04-mr2009a09
Midridge,2009,calving,mr2009a04,mr2009a11,6498.568904,mr2009a04-mr2009a11
Midridge,2009,calving,mr2009a04,mr2009a13,30955.81309,mr2009a04-mr2009a13
Midridge,2009,calving,mr2009a04,mr2009a14,37086.04988,mr2009a04-mr2009a14
Midridge,2009,calving,mr2009a04,mr2009a15,35770.45668,mr2009a04-mr2009a15
Midridge,2009,calving,mr2009a04,mr2009a16,14039.4824,mr2009a04-mr2009a16
Midridge,2009,calving,mr2009a04,mr2009a17,5422.632991,mr2009a04-mr2009a17
Midridge,2009,calving,mr2009a04,mr2009a18,12937.65646,mr2009a04-mr2009a18
Midridge,2009,calving,mr2009a04,mr2009a21,10277.28407,mr2009a04-mr2009a21
Midridge,2009,calving,mr2009a04,mr2009a24,6710.712083,mr2009a04-mr2009a24
Midridge,2009,calving,mr2009a04,mr2009a25,8157.347442,mr2009a04-mr2009a25
Midridge,2009,calving,mr2009a04,mr2009a26,13936.15326,mr2009a04-mr2009a26
Midridge,2009,calving,mr2009a04,mr2009a27,14191.00932,mr2009a04-mr2009a27
Midridge,2009,calving,mr2009a06,mr2009a01,10739.09323,mr2009a01-mr2009a06
Midridge,2009,calving,mr2009a06,mr2009a02,33099.95441,mr2009a02-mr2009a06
Midridge,2009,calving,mr2009a06,mr2009a03,13644.74514,mr2009a03-mr2009a06
Midridge,2009,calving,mr2009a06,mr2009a04,6464.29331,mr2009a04-mr2009a06
Midridge,2009,calving,mr2009a06,mr2009a07,10049.79863,mr2009a06-mr2009a07
Midridge,2009,calving,mr2009a06,mr2009a08,10017.47463,mr2009a06-mr2009a08
Midridge,2009,calving,mr2009a06,mr2009a09,18128.49166,mr2009a06-mr2009a09
Midridge,2009,calving,mr2009a06,mr2009a11,12094.60475,mr2009a06-mr2009a11
Midridge,2009,calving,mr2009a06,mr2009a13,36560.68583,mr2009a06-mr2009a13
Midridge,2009,calving,mr2009a06,mr2009a14,42757.93027,mr2009a06-mr2009a14
Midridge,2009,calving,mr2009a06,mr2009a15,42140.84621,mr2009a06-mr2009a15
Midridge,2009,calving,mr2009a06,mr2009a16,11399.46507,mr2009a06-mr2009a16
Midridge,2009,calving,mr2009a06,mr2009a17,5900.589923,mr2009a06-mr2009a17
Midridge,2009,calving,mr2009a06,mr2009a18,8713.170564,mr2009a06-mr2009a18
Midridge,2009,calving,mr2009a06,mr2009a21,14949.61589,mr2009a06-mr2009a21
Midridge,2009,calving,mr2009a06,mr2009a24,444.0803618,mr2009a06-mr2009a24
Midridge,2009,calving,mr2009a06,mr2009a25,6039.423523,mr2009a06-mr2009a25
Midridge,2009,calving,mr2009a06,mr2009a26,9218.836383,mr2009a06-mr2009a26
Midridge,2009,calving,mr2009a06,mr2009a27,14343.25811,mr2009a06-mr2009a27
Midridge,2009,calving,mr2009a07,mr2009a01,1129.730262,mr2009a01-mr2009a07
Midridge,2009,calving,mr2009a07,mr2009a02,34141.00362,mr2009a02-mr2009a07
Midridge,2009,calving,mr2009a07,mr2009a03,15418.877,mr2009a03-mr2009a07
Midridge,2009,calving,mr2009a07,mr2009a04,11760.76889,mr2009a04-mr2009a07
Midridge,2009,calving,mr2009a07,mr2009a06,10049.79863,mr2009a06-mr2009a07
Midridge,2009,calving,mr2009a07,mr2009a08,1509.83446,mr2009a07-mr2009a08
Midridge,2009,calving,mr2009a07,mr2009a09,8416.915121,mr2009a07-mr2009a09
Midridge,2009,calving,mr2009a07,mr2009a11,12321.77307,mr2009a07-mr2009a11
Midridge,2009,calving,mr2009a07,mr2009a13,32846.68678,mr2009a07-mr2009a13
Midridge,2009,calving,mr2009a07,mr2009a14,38978.6111,mr2009a07-mr2009a14
Midridge,2009,calving,mr2009a07,mr2009a15,41420.17373,mr2009a07-mr2009a15
Midridge,2009,calving,mr2009a07,mr2009a16,2594.8213,mr2009a07-mr2009a16
Midridge,2009,calving,mr2009a07,mr2009a17,6338.149416,mr2009a07-mr2009a17
Midridge,2009,calving,mr2009a07,mr2009a18,18348.41763,mr2009a07-mr2009a18
Midridge,2009,calving,mr2009a07,mr2009a21,12111.87751,mr2009a07-mr2009a21
Midridge,2009,calving,mr2009a07,mr2009a24,9685.061765,mr2009a07-mr2009a24
Midridge,2009,calving,mr2009a07,mr2009a25,4111.260505,mr2009a07-mr2009a25
Midridge,2009,calving,mr2009a07,mr2009a26,6075.064946,mr2009a07-mr2009a26
Midridge,2009,calving,mr2009a07,mr2009a27,5019.461895,mr2009a07-mr2009a27
Midridge,2009,calving,mr2009a08,mr2009a01,2554.112606,mr2009a01-mr2009a08
Midridge,2009,calving,mr2009a08,mr2009a02,32650.15098,mr2009a02-mr2009a08
Midridge,2009,calving,mr2009a08,mr2009a03,14052.44342,mr2009a03-mr2009a08
Midridge,2009,calving,mr2009a08,mr2009a04,10877.24175,mr2009a04-mr2009a08
Midridge,2009,calving,mr2009a08,mr2009a06,10017.47463,mr2009a06-mr2009a08
Midridge,2009,calving,mr2009a08,mr2009a07,1509.83446,mr2009a07-mr2009a08
Midridge,2009,calving,mr2009a08,mr2009a09,9213.871087,mr2009a08-mr2009a09
Midridge,2009,calving,mr2009a08,mr2009a11,10914.63763,mr2009a08-mr2009a11
Midridge,2009,calving,mr2009a08,mr2009a13,31425.43497,mr2009a08-mr2009a13
Midridge,2009,calving,mr2009a08,mr2009a14,37572.23655,mr2009a08-mr2009a14
Midridge,2009,calving,mr2009a08,mr2009a15,39912.11718,mr2009a08-mr2009a15
Midridge,2009,calving,mr2009a08,mr2009a16,4048.550086,mr2009a08-mr2009a16
Midridge,2009,calving,mr2009a08,mr2009a17,5515.719275,mr2009a08-mr2009a17
Midridge,2009,calving,mr2009a08,mr2009a18,18558.91006,mr2009a08-mr2009a18
Midridge,2009,calving,mr2009a08,mr2009a21,10602.05056,mr2009a08-mr2009a21
Midridge,2009,calving,mr2009a08,mr2009a24,9695.687672,mr2009a08-mr2009a24
Midridge,2009,calving,mr2009a08,mr2009a25,3987.003258,mr2009a08-mr2009a25
Midridge,2009,calving,mr2009a08,mr2009a26,7407.713438,mr2009a08-mr2009a26
Midridge,2009,calving,mr2009a08,mr2009a27,4398.40487,mr2009a08-mr2009a27
Midridge,2009,calving,mr2009a09,mr2009a01,7493.026986,mr2009a01-mr2009a09
Midridge,2009,calving,mr2009a09,mr2009a02,39726.18766,mr2009a02-mr2009a09
Midridge,2009,calving,mr2009a09,mr2009a03,22623.87228,mr2009a03-mr2009a09
Midridge,2009,calving,mr2009a09,mr2009a04,20082.89911,mr2009a04-mr2009a09
Midridge,2009,calving,mr2009a09,mr2009a06,18128.49166,mr2009a06-mr2009a09
Midridge,2009,calving,mr2009a09,mr2009a07,8416.915121,mr2009a07-mr2009a09
Midridge,2009,calving,mr2009a09,mr2009a08,9213.871087,mr2009a08-mr2009a09
Midridge,2009,calving,mr2009a09,mr2009a11,19382.46271,mr2009a09-mr2009a11
Midridge,2009,calving,mr2009a09,mr2009a13,35067.31281,mr2009a09-mr2009a13
Midridge,2009,calving,mr2009a09,mr2009a14,40820.5407,mr2009a09-mr2009a14
Midridge,2009,calving,mr2009a09,mr2009a15,45602.73515,mr2009a09-mr2009a15
Midridge,2009,calving,mr2009a09,mr2009a16,6744.935285,mr2009a09-mr2009a16
Midridge,2009,calving,mr2009a09,mr2009a17,14684.20943,mr2009a09-mr2009a17
Midridge,2009,calving,mr2009a09,mr2009a18,25801.93922,mr2009a09-mr2009a18
Midridge,2009,calving,mr2009a09,mr2009a21,17677.79255,mr2009a09-mr2009a21
Midridge,2009,calving,mr2009a09,mr2009a24,17723.76842,mr2009a09-mr2009a24
Midridge,2009,calving,mr2009a09,mr2009a25,12465.20595,mr2009a09-mr2009a25
Midridge,2009,calving,mr2009a09,mr2009a26,10687.56962,mr2009a09-mr2009a26
Midridge,2009,calving,mr2009a09,mr2009a27,7336.120658,mr2009a09-mr2009a27
Midridge,2009,calving,mr2009a11,mr2009a01,13436.97544,mr2009a01-mr2009a11
Midridge,2009,calving,mr2009a11,mr2009a02,22173.84787,mr2009a02-mr2009a11
Midridge,2009,calving,mr2009a11,mr2009a03,3243.773234,mr2009a03-mr2009a11
Midridge,2009,calving,mr2009a11,mr2009a04,6498.568904,mr2009a04-mr2009a11
Midridge,2009,calving,mr2009a11,mr2009a06,12094.60475,mr2009a06-mr2009a11
Midridge,2009,calving,mr2009a11,mr2009a07,12321.77307,mr2009a07-mr2009a11
Midridge,2009,calving,mr2009a11,mr2009a08,10914.63763,mr2009a08-mr2009a11
Midridge,2009,calving,mr2009a11,mr2009a09,19382.46271,mr2009a09-mr2009a11
Midridge,2009,calving,mr2009a11,mr2009a13,24568.35994,mr2009a11-mr2009a13
Midridge,2009,calving,mr2009a11,mr2009a14,30737.18752,mr2009a11-mr2009a14
Midridge,2009,calving,mr2009a11,mr2009a15,30423.65728,mr2009a11-mr2009a15
Midridge,2009,calving,mr2009a11,mr2009a16,14916.57083,mr2009a11-mr2009a16
Midridge,2009,calving,mr2009a11,mr2009a17,7634.151527,mr2009a11-mr2009a17
Midridge,2009,calving,mr2009a11,mr2009a18,19419.82553,mr2009a11-mr2009a18
Midridge,2009,calving,mr2009a11,mr2009a21,4200.529197,mr2009a11-mr2009a21
Midridge,2009,calving,mr2009a11,mr2009a24,12186.63564,mr2009a11-mr2009a24
Midridge,2009,calving,mr2009a11,mr2009a25,10497.39884,mr2009a11-mr2009a25
Midridge,2009,calving,mr2009a11,mr2009a26,16811.26576,mr2009a11-mr2009a26
Midridge,2009,calving,mr2009a11,mr2009a27,12258.57407,mr2009a11-mr2009a27
Midridge,2009,calving,mr2009a13,mr2009a01,33601.18817,mr2009a01-mr2009a13
Midridge,2009,calving,mr2009a13,mr2009a02,16348.77888,mr2009a02-mr2009a13
Midridge,2009,calving,mr2009a13,mr2009a03,24053.9387,mr2009a03-mr2009a13
Midridge,2009,calving,mr2009a13,mr2009a04,30955.81309,mr2009a04-mr2009a13
Midridge,2009,calving,mr2009a13,mr2009a06,36560.68583,mr2009a06-mr2009a13
Midridge,2009,calving,mr2009a13,mr2009a07,32846.68678,mr2009a07-mr2009a13
Midridge,2009,calving,mr2009a13,mr2009a08,31425.43497,mr2009a08-mr2009a13
Midridge,2009,calving,mr2009a13,mr2009a09,35067.31281,mr2009a09-mr2009a13
Midridge,2009,calving,mr2009a13,mr2009a11,24568.35994,mr2009a11-mr2009a13
Midridge,2009,calving,mr2009a13,mr2009a14,6218.091141,mr2009a13-mr2009a14
Midridge,2009,calving,mr2009a13,mr2009a15,13644.21169,mr2009a13-mr2009a15
Midridge,2009,calving,mr2009a13,mr2009a16,34902.8238,mr2009a13-mr2009a16
Midridge,2009,calving,mr2009a13,mr2009a17,31288.47098,mr2009a13-mr2009a17
Midridge,2009,calving,mr2009a13,mr2009a18,43865.96152,mr2009a13-mr2009a18
Midridge,2009,calving,mr2009a13,mr2009a21,21801.59894,mr2009a13-mr2009a21
Midridge,2009,calving,mr2009a13,mr2009a24,36600.74234,mr2009a13-mr2009a24
Midridge,2009,calving,mr2009a13,mr2009a25,33381.18322,mr2009a13-mr2009a25
Midridge,2009,calving,mr2009a13,mr2009a26,38810.5879,mr2009a13-mr2009a26
Midridge,2009,calving,mr2009a13,mr2009a27,29074.0687,mr2009a13-mr2009a27
Midridge,2009,calving,mr2009a14,mr2009a01,39707.09145,mr2009a01-mr2009a14
Midridge,2009,calving,mr2009a14,mr2009a02,19385.21176,mr2009a02-mr2009a14
Midridge,2009,calving,mr2009a14,mr2009a03,30088.74798,mr2009a03-mr2009a14
Midridge,2009,calving,mr2009a14,mr2009a04,37086.04988,mr2009a04-mr2009a14
Midridge,2009,calving,mr2009a14,mr2009a06,42757.93027,mr2009a06-mr2009a14
Midridge,2009,calving,mr2009a14,mr2009a07,38978.6111,mr2009a07-mr2009a14
Midridge,2009,calving,mr2009a14,mr2009a08,37572.23655,mr2009a08-mr2009a14
Midridge,2009,calving,mr2009a14,mr2009a09,40820.5407,mr2009a09-mr2009a14
Midridge,2009,calving,mr2009a14,mr2009a11,30737.18752,mr2009a11-mr2009a14
Midridge,2009,calving,mr2009a14,mr2009a13,6218.091141,mr2009a13-mr2009a14
Midridge,2009,calving,mr2009a14,mr2009a15,12940.0921,mr2009a14-mr2009a15
Midridge,2009,calving,mr2009a14,mr2009a16,40983.55439,mr2009a14-mr2009a16
Midridge,2009,calving,mr2009a14,mr2009a17,37506.29059,mr2009a14-mr2009a17
Midridge,2009,calving,mr2009a14,mr2009a18,49967.37685,mr2009a14-mr2009a18
Midridge,2009,calving,mr2009a14,mr2009a21,28019.64538,mr2009a14-mr2009a21
Midridge,2009,calving,mr2009a14,mr2009a24,42803.28432,mr2009a14-mr2009a24
Midridge,2009,calving,mr2009a14,mr2009a25,39590.30072,mr2009a14-mr2009a25
Midridge,2009,calving,mr2009a14,mr2009a26,44969.0179,mr2009a14-mr2009a26
Midridge,2009,calving,mr2009a14,mr2009a27,35079.23697,mr2009a14-mr2009a27
Midridge,2009,calving,mr2009a15,mr2009a01,42379.57488,mr2009a01-mr2009a15
Midridge,2009,calving,mr2009a15,mr2009a02,10534.32201,mr2009a02-mr2009a15
Midridge,2009,calving,mr2009a15,mr2009a03,28497.16307,mr2009a03-mr2009a15
Midridge,2009,calving,mr2009a15,mr2009a04,35770.45668,mr2009a04-mr2009a15
Midridge,2009,calving,mr2009a15,mr2009a06,42140.84621,mr2009a06-mr2009a15
Midridge,2009,calving,mr2009a15,mr2009a07,41420.17373,mr2009a07-mr2009a15
Midridge,2009,calving,mr2009a15,mr2009a08,39912.11718,mr2009a08-mr2009a15
Midridge,2009,calving,mr2009a15,mr2009a09,45602.73515,mr2009a09-mr2009a15
Midridge,2009,calving,mr2009a15,mr2009a11,30423.65728,mr2009a11-mr2009a15
Midridge,2009,calving,mr2009a15,mr2009a13,13644.21169,mr2009a13-mr2009a15
Midridge,2009,calving,mr2009a15,mr2009a14,12940.0921,mr2009a14-mr2009a15
